225,Truhn,54,8,8,4,6,7,0,2023-08-25 20:48:10.106943
226,Truhn,48,8,7,3,6,7,0,2023-08-25 21:23:34.148863
227,Truhn,30,8,7,4,4,7,0,2023-08-25 21:24:23.956913
228,Truhn,78,7,5,4,7,6,0,2023-08-25 21:25:27.480337
229,Truhn,97,8,7,4,4,7,0,2023-08-25 21:26:23.479215
230,Truhn,63,7,4,2,2,6,0,2023-08-25 21:27:14.549366
231,Truhn,18,9,7,4,7,8,0,2023-08-25 21:27:52.193966
232,Truhn,90,6,7,5,6,7,0,2023-08-25 22:41:15.537643
233,Truhn,3,8,7,3,3,7,0,2023-08-25 22:42:04.561252
234,Truhn,100,7,7,4,6,6,0,2023-08-25 22:43:09.950470
235,Truhn,76,8,5,2,2,9,0,2023-08-25 22:43:48.405355
236,Truhn,16,8,6,4,6,5,0,2023-08-25 22:45:13.496807
237,Truhn,24,7,6,5,6,6,0,2023-08-25 22:45:57.310861
238,Truhn,41,8,7,3,5,7,0,2023-08-25 22:46:34.460415
239,Truhn,59,7,6,2,2,7,0,2023-08-25 22:47:16.373983
240,Truhn,72,8,7,2,3,7,0,2023-08-25 22:48:26.131057
241,Truhn,37,8,8,5,6,7,0,2023-08-25 22:49:07.609845
242,Truhn,5,8,6,6,7,6,0,2023-08-31 08:40:12.322722
243,Truhn,65,8,5,4,3,8,0,2023-08-31 08:40:44.826739
244,Truhn,32,8,7,7,7,6,0,2023-08-31 08:41:21.625325
245,Truhn,15,8,7,8,7,6,0,2023-08-31 08:41:53.252084
246,Truhn,26,8,8,7,7,6,0,2023-08-31 08:46:37.988918
247,Truhn,55,9,7,7,7,7,0,2023-08-31 08:47:17.133639
248,Truhn,71,8,6,5,5,7,0,2023-08-31 08:48:02.144071
249,Truhn,89,8,7,5,5,8,0,2023-08-31 08:48:33.864317
250,Truhn,69,9,7,4,3,8,0,2023-08-31 08:48:59.136657
251,Truhn,44,9,7,7,8,7,0,2023-08-31 08:49:24.260737
252,Truhn,50,9,8,6,7,8,0,2023-08-31 08:50:00.658594
253,Truhn,17,8,8,5,8,9,0,2023-08-31 08:50:24.982637
254,Truhn,81,8,6,5,4,8,0,2023-08-31 08:50:45.231497
255,Truhn,92,8,7,5,5,8,0,2023-08-31 08:51:05.312196
256,Truhn,34,8,8,7,8,9,0,2023-08-31 08:51:22.106911
257,Truhn,29,9,8,7,8,8,0,2023-08-31 08:51:51.921770
258,Truhn,77,8,8,7,7,8,0,2023-08-31 08:52:13.006618
259,Truhn,85,8,7,4,10,8,0,2023-08-31 08:54:40.003673
260,Truhn,56,8,6,4,7,6,0,2023-08-31 08:55:16.841645
261,Truhn,4,8,7,7,7,8,0,2023-08-31 08:55:45.234953
262,Truhn,53,8,6,5,5,6,0,2023-08-31 08:56:09.273984
263,Truhn,66,8,7,3,4,8,0,2023-08-31 08:56:33.777621
264,Truhn,64,8,7,6,6,7,0,2023-08-31 08:57:00.387542
265,Truhn,39,8,7,6,7,8,0,2023-08-31 08:57:21.348477
266,Truhn,60,8,8,5,7,8,0,2023-08-31 08:57:40.857302
267,Truhn,23,8,7,7,7,7,0,2023-08-31 08:58:19.045196
268,Truhn,42,8,8,8,7,8,0,2023-08-31 09:00:22.453174
269,Truhn,9,8,7,6,5,8,0,2023-08-31 09:00:42.603982
270,Truhn,91,8,8,5,5,7,0,2023-08-31 09:02:16.045283
